problem,solver,best_fitness,execution_time,population_size,offspring_size,generations,strategy,mutation_rate
problem_g_50,EC,2800.558436461216,0.6278657913208008,50,100,100,mu+lambda,0.1
problem_g_50,EC,2894.1661894932513,0.7132418155670166,50,100,100,"mu,lambda",0.1
problem_g_50,EC,3027.4302995520716,1.4185740947723389,50,200,100,mu+lambda,0.1
problem_g_50,EC,2953.8623245467634,1.3549177646636963,50,200,100,"mu,lambda",0.1
problem_g_50,EC,2923.5401814358315,2.0218560695648193,50,300,100,mu+lambda,0.1
problem_g_50,EC,3119.8140948289793,2.209994077682495,50,300,100,"mu,lambda",0.1
problem_g_50,EC,3036.5646352030662,0.8894600868225098,100,100,100,mu+lambda,0.1
problem_g_50,EC,2924.9074695497898,0.8620619773864746,100,100,100,"mu,lambda",0.1
problem_g_50,EC,3104.9673590587668,1.5741119384765625,100,200,100,mu+lambda,0.1
problem_g_50,EC,2919.94684420088,1.853633165359497,100,200,100,"mu,lambda",0.1
problem_g_50,EC,2973.9903919299454,2.4925901889801025,100,300,100,mu+lambda,0.1
problem_g_50,EC,2723.5469515627224,2.5152409076690674,100,300,100,"mu,lambda",0.1
problem_g_50,EC,2866.3388638722404,0.9667069911956787,150,100,100,mu+lambda,0.1
problem_g_50,EC,2979.1454325456457,0.7923581600189209,150,100,100,"mu,lambda",0.1
problem_g_50,EC,2852.738730033497,1.872469186782837,150,200,100,mu+lambda,0.1
problem_g_50,EC,2973.8032191731,1.9188647270202637,150,200,100,"mu,lambda",0.1
problem_g_50,EC,2836.509545052623,2.67539381980896,150,300,100,mu+lambda,0.1
problem_g_50,EC,2959.264969016165,2.9241137504577637,150,300,100,"mu,lambda",0.1
problem_g_50,EC,3154.3787195947634,0.7255830764770508,50,100,100,mu+lambda,0.2
problem_g_50,EC,3001.833405446333,0.6519601345062256,50,100,100,"mu,lambda",0.2
problem_g_50,EC,2853.8318026439406,1.5505752563476562,50,200,100,mu+lambda,0.2
problem_g_50,EC,2998.067297419977,1.2821009159088135,50,200,100,"mu,lambda",0.2
problem_g_50,EC,2902.744541412227,2.199563980102539,50,300,100,mu+lambda,0.2
problem_g_50,EC,3152.0964979616338,2.17244291305542,50,300,100,"mu,lambda",0.2
problem_g_50,EC,2988.8345740675245,0.8994078636169434,100,100,100,mu+lambda,0.2
problem_g_50,EC,2880.704486001202,0.8574061393737793,100,100,100,"mu,lambda",0.2
problem_g_50,EC,2931.3899108737196,1.671766996383667,100,200,100,mu+lambda,0.2
problem_g_50,EC,2891.819913629821,1.7209289073944092,100,200,100,"mu,lambda",0.2
problem_g_50,EC,2925.470159799224,2.4827709197998047,100,300,100,mu+lambda,0.2
problem_g_50,EC,2822.793792476978,2.475580930709839,100,300,100,"mu,lambda",0.2
problem_g_50,EC,2972.162495479426,0.960561990737915,150,100,100,mu+lambda,0.2
problem_g_50,EC,2970.2996441262367,0.6836349964141846,150,100,100,"mu,lambda",0.2
problem_g_50,EC,2976.9699410715207,1.8289430141448975,150,200,100,mu+lambda,0.2
problem_g_50,EC,2771.155611361489,1.8577518463134766,150,200,100,"mu,lambda",0.2
problem_g_50,EC,2814.56883324184,2.748171091079712,150,300,100,mu+lambda,0.2
problem_g_50,EC,2958.2046354297713,2.623288869857788,150,300,100,"mu,lambda",0.2
problem_g_50,EC,2979.8828317944744,0.7062759399414062,50,100,100,mu+lambda,0.3
problem_g_50,EC,2832.663863042977,0.677457332611084,50,100,100,"mu,lambda",0.3
problem_g_50,EC,2791.6598956365265,1.4332358837127686,50,200,100,mu+lambda,0.3
problem_g_50,EC,3247.7776668322585,1.3146350383758545,50,200,100,"mu,lambda",0.3
problem_g_50,EC,2928.081443260436,2.108164072036743,50,300,100,mu+lambda,0.3
problem_g_50,EC,2927.6523122045946,2.044011116027832,50,300,100,"mu,lambda",0.3
problem_g_50,EC,2767.9766279074456,0.8691880702972412,100,100,100,mu+lambda,0.3
problem_g_50,EC,2852.985152042934,0.8070528507232666,100,100,100,"mu,lambda",0.3
problem_g_50,EC,2947.34062784857,1.53855299949646,100,200,100,mu+lambda,0.3
problem_g_50,EC,2958.1824909792263,1.4757311344146729,100,200,100,"mu,lambda",0.3
problem_g_50,EC,2979.9541171226415,2.0747828483581543,100,300,100,mu+lambda,0.3
problem_g_50,EC,2851.076493169346,1.9768600463867188,100,300,100,"mu,lambda",0.3
problem_g_50,EC,3026.6733216027787,0.941150426864624,150,100,100,mu+lambda,0.3
problem_g_50,EC,3101.2194968857384,0.8978838920593262,150,100,100,"mu,lambda",0.3
problem_g_50,EC,2867.9659659790127,1.6390540599822998,150,200,100,mu+lambda,0.3
problem_g_50,EC,2822.7003539250704,1.3301928043365479,150,200,100,"mu,lambda",0.3
problem_g_50,EC,2826.2771780528374,1.9149219989776611,150,300,100,mu+lambda,0.3
problem_g_50,EC,2865.9967405349425,1.8450770378112793,150,300,100,"mu,lambda",0.3
