problem,solver,best_fitness,execution_time,population_size,offspring_size,generations,strategy,mutation_rate
problem_r1_20,EC,342.68988100103843,0.43190622329711914,50,100,100,mu+lambda,0.1
problem_r1_20,EC,342.68988100103843,0.3751029968261719,50,100,100,"mu,lambda",0.1
problem_r1_20,EC,343.62024962725246,0.8576991558074951,50,200,100,mu+lambda,0.1
problem_r1_20,EC,343.6202496272525,0.8970921039581299,50,200,100,"mu,lambda",0.1
problem_r1_20,EC,340.86207017545166,1.2412478923797607,50,300,100,mu+lambda,0.1
problem_r1_20,EC,343.6202496272525,1.1966750621795654,50,300,100,"mu,lambda",0.1
problem_r1_20,EC,340.86207017545166,0.5530550479888916,100,100,100,mu+lambda,0.1
problem_r1_20,EC,350.3808573938225,0.5348732471466064,100,100,100,"mu,lambda",0.1
problem_r1_20,EC,343.6202496272525,1.032759189605713,100,200,100,mu+lambda,0.1
problem_r1_20,EC,342.68988100103843,1.1100726127624512,100,200,100,"mu,lambda",0.1
problem_r1_20,EC,343.6202496272525,1.6816802024841309,100,300,100,mu+lambda,0.1
problem_r1_20,EC,343.6202496272525,1.708949089050293,100,300,100,"mu,lambda",0.1
problem_r1_20,EC,343.6202496272525,0.6345272064208984,150,100,100,mu+lambda,0.1
problem_r1_20,EC,344.2496914822566,0.5621609687805176,150,100,100,"mu,lambda",0.1
problem_r1_20,EC,343.62024962725246,1.3361871242523193,150,200,100,mu+lambda,0.1
problem_r1_20,EC,343.6202496272525,1.2644221782684326,150,200,100,"mu,lambda",0.1
problem_r1_20,EC,343.6202496272525,2.008424758911133,150,300,100,mu+lambda,0.1
problem_r1_20,EC,343.6202496272525,1.848031997680664,150,300,100,"mu,lambda",0.1
problem_r1_20,EC,343.6202496272525,0.464310884475708,50,100,100,mu+lambda,0.2
problem_r1_20,EC,343.6202496272525,0.41153717041015625,50,100,100,"mu,lambda",0.2
problem_r1_20,EC,350.38085739382257,0.8721628189086914,50,200,100,mu+lambda,0.2
problem_r1_20,EC,350.3808573938225,0.8525712490081787,50,200,100,"mu,lambda",0.2
problem_r1_20,EC,343.6202496272525,1.2669129371643066,50,300,100,mu+lambda,0.2
problem_r1_20,EC,344.2496914822566,1.29288911819458,50,300,100,"mu,lambda",0.2
problem_r1_20,EC,340.86207017545166,0.5446438789367676,100,100,100,mu+lambda,0.2
problem_r1_20,EC,350.38085739382257,0.5610141754150391,100,100,100,"mu,lambda",0.2
problem_r1_20,EC,340.86207017545166,1.067384958267212,100,200,100,mu+lambda,0.2
problem_r1_20,EC,340.86207017545166,1.0861740112304688,100,200,100,"mu,lambda",0.2
problem_r1_20,EC,343.6202496272525,1.5833618640899658,100,300,100,mu+lambda,0.2
problem_r1_20,EC,343.6202496272525,1.6384940147399902,100,300,100,"mu,lambda",0.2
problem_r1_20,EC,343.6202496272525,0.650933027267456,150,100,100,mu+lambda,0.2
problem_r1_20,EC,342.68988100103843,0.5044517517089844,150,100,100,"mu,lambda",0.2
problem_r1_20,EC,342.68988100103843,1.393880844116211,150,200,100,mu+lambda,0.2
problem_r1_20,EC,337.29487214725555,1.291670799255371,150,200,100,"mu,lambda",0.2
problem_r1_20,EC,350.38085739382257,2.0141360759735107,150,300,100,mu+lambda,0.2
problem_r1_20,EC,350.3808573938225,1.875223159790039,150,300,100,"mu,lambda",0.2
problem_r1_20,EC,342.68988100103843,0.36379003524780273,50,100,100,mu+lambda,0.3
problem_r1_20,EC,350.3808573938225,0.41927194595336914,50,100,100,"mu,lambda",0.3
problem_r1_20,EC,343.6202496272525,0.9132609367370605,50,200,100,mu+lambda,0.3
problem_r1_20,EC,350.38085739382257,0.8499250411987305,50,200,100,"mu,lambda",0.3
problem_r1_20,EC,342.68988100103843,1.2568409442901611,50,300,100,mu+lambda,0.3
problem_r1_20,EC,343.62024962725246,1.2179348468780518,50,300,100,"mu,lambda",0.3
problem_r1_20,EC,346.3312888829178,0.5069131851196289,100,100,100,mu+lambda,0.3
problem_r1_20,EC,344.2496914822566,0.5125269889831543,100,100,100,"mu,lambda",0.3
problem_r1_20,EC,343.6202496272525,1.1281719207763672,100,200,100,mu+lambda,0.3
problem_r1_20,EC,343.6202496272525,1.0568351745605469,100,200,100,"mu,lambda",0.3
problem_r1_20,EC,342.68988100103843,1.4668219089508057,100,300,100,mu+lambda,0.3
problem_r1_20,EC,342.68988100103843,1.4053637981414795,100,300,100,"mu,lambda",0.3
problem_r1_20,EC,343.6202496272525,0.6694779396057129,150,100,100,mu+lambda,0.3
problem_r1_20,EC,343.6202496272525,0.5296242237091064,150,100,100,"mu,lambda",0.3
problem_r1_20,EC,340.86207017545166,1.0541589260101318,150,200,100,mu+lambda,0.3
problem_r1_20,EC,343.62024962725246,0.9775900840759277,150,200,100,"mu,lambda",0.3
problem_r1_20,EC,344.08257803538027,1.3880860805511475,150,300,100,mu+lambda,0.3
problem_r1_20,EC,350.3808573938225,1.3194780349731445,150,300,100,"mu,lambda",0.3
