problem,solver,best_fitness,execution_time,population_size,offspring_size,generations,strategy,mutation_rate
problem_r2_10,EC,-411.70171555249846,0.38179683685302734,50,100,100,mu+lambda,0.1
problem_r2_10,EC,-411.70171555249846,0.38355135917663574,50,100,100,"mu,lambda",0.1
problem_r2_10,EC,-411.7017155524984,0.7563469409942627,50,200,100,mu+lambda,0.1
problem_r2_10,EC,-411.7017155524984,0.7649128437042236,50,200,100,"mu,lambda",0.1
problem_r2_10,EC,-411.70171555249846,1.1042602062225342,50,300,100,mu+lambda,0.1
problem_r2_10,EC,-411.70171555249846,1.0948011875152588,50,300,100,"mu,lambda",0.1
problem_r2_10,EC,-411.7017155524984,0.49443793296813965,100,100,100,mu+lambda,0.1
problem_r2_10,EC,-411.7017155524984,0.48676085472106934,100,100,100,"mu,lambda",0.1
problem_r2_10,EC,-411.7017155524984,0.9734549522399902,100,200,100,mu+lambda,0.1
problem_r2_10,EC,-411.7017155524984,1.046454906463623,100,200,100,"mu,lambda",0.1
problem_r2_10,EC,-411.7017155524984,1.4871470928192139,100,300,100,mu+lambda,0.1
problem_r2_10,EC,-411.7017155524984,1.4915850162506104,100,300,100,"mu,lambda",0.1
problem_r2_10,EC,-411.7017155524984,0.6309270858764648,150,100,100,mu+lambda,0.1
problem_r2_10,EC,-411.7017155524984,0.5028798580169678,150,100,100,"mu,lambda",0.1
problem_r2_10,EC,-411.70171555249846,1.2275829315185547,150,200,100,mu+lambda,0.1
problem_r2_10,EC,-411.7017155524984,1.216515064239502,150,200,100,"mu,lambda",0.1
problem_r2_10,EC,-411.70171555249846,1.8552627563476562,150,300,100,mu+lambda,0.1
problem_r2_10,EC,-411.7017155524984,2.017174005508423,150,300,100,"mu,lambda",0.1
problem_r2_10,EC,-411.70171555249846,0.3748753070831299,50,100,100,mu+lambda,0.2
problem_r2_10,EC,-411.70171555249846,0.39994287490844727,50,100,100,"mu,lambda",0.2
problem_r2_10,EC,-411.7017155524984,0.7275257110595703,50,200,100,mu+lambda,0.2
problem_r2_10,EC,-411.70171555249846,0.7119548320770264,50,200,100,"mu,lambda",0.2
problem_r2_10,EC,-411.7017155524984,1.1246132850646973,50,300,100,mu+lambda,0.2
problem_r2_10,EC,-411.7017155524984,1.263077974319458,50,300,100,"mu,lambda",0.2
problem_r2_10,EC,-411.70171555249846,0.5131230354309082,100,100,100,mu+lambda,0.2
problem_r2_10,EC,-411.7017155524984,0.4474008083343506,100,100,100,"mu,lambda",0.2
problem_r2_10,EC,-411.7017155524984,1.1026268005371094,100,200,100,mu+lambda,0.2
problem_r2_10,EC,-411.7017155524984,1.2161951065063477,100,200,100,"mu,lambda",0.2
problem_r2_10,EC,-411.70171555249846,1.5638282299041748,100,300,100,mu+lambda,0.2
problem_r2_10,EC,-411.70171555249846,1.616076946258545,100,300,100,"mu,lambda",0.2
problem_r2_10,EC,-411.70171555249846,0.6714620590209961,150,100,100,mu+lambda,0.2
problem_r2_10,EC,-411.70171555249846,0.5651059150695801,150,100,100,"mu,lambda",0.2
problem_r2_10,EC,-411.7017155524984,1.3231298923492432,150,200,100,mu+lambda,0.2
problem_r2_10,EC,-411.7017155524984,1.2796499729156494,150,200,100,"mu,lambda",0.2
problem_r2_10,EC,-411.7017155524984,1.7933399677276611,150,300,100,mu+lambda,0.2
problem_r2_10,EC,-411.70171555249846,1.9803822040557861,150,300,100,"mu,lambda",0.2
problem_r2_10,EC,-411.7017155524984,0.45058608055114746,50,100,100,mu+lambda,0.3
problem_r2_10,EC,-411.70171555249846,0.5000250339508057,50,100,100,"mu,lambda",0.3
problem_r2_10,EC,-411.7017155524985,0.8464040756225586,50,200,100,mu+lambda,0.3
problem_r2_10,EC,-411.7017155524984,0.7496318817138672,50,200,100,"mu,lambda",0.3
problem_r2_10,EC,-411.7017155524985,1.1853806972503662,50,300,100,mu+lambda,0.3
problem_r2_10,EC,-411.70171555249846,1.0691242218017578,50,300,100,"mu,lambda",0.3
problem_r2_10,EC,-411.7017155524984,0.4826498031616211,100,100,100,mu+lambda,0.3
problem_r2_10,EC,-411.7017155524984,0.4719250202178955,100,100,100,"mu,lambda",0.3
problem_r2_10,EC,-411.7017155524984,1.0053319931030273,100,200,100,mu+lambda,0.3
problem_r2_10,EC,-411.70171555249846,0.9352331161499023,100,200,100,"mu,lambda",0.3
problem_r2_10,EC,-411.7017155524984,1.2925410270690918,100,300,100,mu+lambda,0.3
problem_r2_10,EC,-411.7017155524984,1.2696352005004883,100,300,100,"mu,lambda",0.3
problem_r2_10,EC,-411.70171555249846,0.5996830463409424,150,100,100,mu+lambda,0.3
problem_r2_10,EC,-411.7017155524984,0.4865121841430664,150,100,100,"mu,lambda",0.3
problem_r2_10,EC,-411.70171555249846,1.0539047718048096,150,200,100,mu+lambda,0.3
problem_r2_10,EC,-411.70171555249846,0.8882510662078857,150,200,100,"mu,lambda",0.3
problem_r2_10,EC,-411.7017155524984,1.229651927947998,150,300,100,mu+lambda,0.3
problem_r2_10,EC,-411.70171555249846,1.1379508972167969,150,300,100,"mu,lambda",0.3
