problem,solver,best_fitness,execution_time,population_size,offspring_size,generations,strategy,mutation_rate
problem_r2_500,EC,-22719.619296870897,35.286513805389404,50,100,100,mu+lambda,0.1
problem_r2_500,EC,-22713.90716647218,33.6650288105011,50,100,100,"mu,lambda",0.1
problem_r2_500,EC,-23199.154218378342,65.58577275276184,50,200,100,mu+lambda,0.1
problem_r2_500,EC,-23092.202351443837,65.77470993995667,50,200,100,"mu,lambda",0.1
problem_r2_500,EC,-22909.311773217083,102.91333603858948,50,300,100,mu+lambda,0.1
problem_r2_500,EC,-23028.334949632575,94.13879895210266,50,300,100,"mu,lambda",0.1
problem_r2_500,EC,-23201.537875060116,36.556954860687256,100,100,100,mu+lambda,0.1
problem_r2_500,EC,-22820.38483753391,37.406312227249146,100,100,100,"mu,lambda",0.1
problem_r2_500,EC,-23143.06292249707,64.39930510520935,100,200,100,mu+lambda,0.1
problem_r2_500,EC,-23186.903586640794,66.12262678146362,100,200,100,"mu,lambda",0.1
problem_r2_500,EC,-23125.110047762246,101.33767485618591,100,300,100,mu+lambda,0.1
problem_r2_500,EC,-23324.25253862535,99.31218218803406,100,300,100,"mu,lambda",0.1
problem_r2_500,EC,-22867.793581605183,42.0866858959198,150,100,100,mu+lambda,0.1
problem_r2_500,EC,-22948.250846488863,41.18376088142395,150,100,100,"mu,lambda",0.1
problem_r2_500,EC,-23091.951477062426,73.138756275177,150,200,100,mu+lambda,0.1
problem_r2_500,EC,-22948.1648369117,71.7433168888092,150,200,100,"mu,lambda",0.1
problem_r2_500,EC,-23179.011281048235,103.50648593902588,150,300,100,mu+lambda,0.1
problem_r2_500,EC,-23401.710225971347,101.32102704048157,150,300,100,"mu,lambda",0.1
problem_r2_500,EC,-23279.764764761356,34.68593502044678,50,100,100,mu+lambda,0.2
problem_r2_500,EC,-22490.68099517435,36.7701530456543,50,100,100,"mu,lambda",0.2
problem_r2_500,EC,-23349.823896248745,66.92672801017761,50,200,100,mu+lambda,0.2
problem_r2_500,EC,-23196.50971983716,62.802405834198,50,200,100,"mu,lambda",0.2
problem_r2_500,EC,-22925.74416800912,97.07128596305847,50,300,100,mu+lambda,0.2
problem_r2_500,EC,-23360.027581371018,86.95324206352234,50,300,100,"mu,lambda",0.2
problem_r2_500,EC,-23019.010405338176,35.51109194755554,100,100,100,mu+lambda,0.2
problem_r2_500,EC,-23133.348066031114,36.574005126953125,100,100,100,"mu,lambda",0.2
problem_r2_500,EC,-23132.026401268362,67.357262134552,100,200,100,mu+lambda,0.2
problem_r2_500,EC,-23069.976761089914,67.63720774650574,100,200,100,"mu,lambda",0.2
problem_r2_500,EC,-23061.123362464776,100.2476589679718,100,300,100,mu+lambda,0.2
problem_r2_500,EC,-22899.872524734365,99.94018411636353,100,300,100,"mu,lambda",0.2
problem_r2_500,EC,-22936.65932376948,40.39889907836914,150,100,100,mu+lambda,0.2
problem_r2_500,EC,-22905.597426233075,39.301265001297,150,100,100,"mu,lambda",0.2
problem_r2_500,EC,-23172.62540597086,70.39949893951416,150,200,100,mu+lambda,0.2
problem_r2_500,EC,-23279.541025008282,71.7265419960022,150,200,100,"mu,lambda",0.2
problem_r2_500,EC,-23255.180586450293,105.58685302734375,150,300,100,mu+lambda,0.2
problem_r2_500,EC,-23041.226792045476,106.34000897407532,150,300,100,"mu,lambda",0.2
problem_r2_500,EC,-22814.357478408096,35.70713210105896,50,100,100,mu+lambda,0.3
problem_r2_500,EC,-22578.530779430672,36.489468812942505,50,100,100,"mu,lambda",0.3
problem_r2_500,EC,-23239.18321782294,64.14189982414246,50,200,100,mu+lambda,0.3
problem_r2_500,EC,-23112.76682066914,64.02148699760437,50,200,100,"mu,lambda",0.3
problem_r2_500,EC,-22887.775026890326,95.0667359828949,50,300,100,mu+lambda,0.3
problem_r2_500,EC,-23227.508799460284,88.21758604049683,50,300,100,"mu,lambda",0.3
problem_r2_500,EC,-22811.154084011025,36.604039907455444,100,100,100,mu+lambda,0.3
problem_r2_500,EC,-22949.12562027482,35.49939703941345,100,100,100,"mu,lambda",0.3
problem_r2_500,EC,-23333.96182040313,60.96277403831482,100,200,100,mu+lambda,0.3
problem_r2_500,EC,-22873.538363554606,66.37047505378723,100,200,100,"mu,lambda",0.3
problem_r2_500,EC,-23231.48747027025,87.6861469745636,100,300,100,mu+lambda,0.3
problem_r2_500,EC,-22918.76919592864,83.33897399902344,100,300,100,"mu,lambda",0.3
problem_r2_500,EC,-22956.554672035887,39.380263805389404,150,100,100,mu+lambda,0.3
problem_r2_500,EC,-22993.264121737244,38.34991002082825,150,100,100,"mu,lambda",0.3
problem_r2_500,EC,-23386.10180653564,58.18091702461243,150,200,100,mu+lambda,0.3
problem_r2_500,EC,-23342.32697326428,55.438475131988525,150,200,100,"mu,lambda",0.3
problem_r2_500,EC,-23004.909540365705,72.80516195297241,150,300,100,mu+lambda,0.3
problem_r2_500,EC,-23159.064841967924,65.91584420204163,150,300,100,"mu,lambda",0.3
