problem,solver,best_fitness,execution_time,population_size,offspring_size,generations,strategy,mutation_rate
problem_r1_200,EC,1434.9773768921284,4.832805871963501,50,100,100,mu+lambda,0.1
problem_r1_200,EC,1516.483717394483,4.764637231826782,50,100,100,"mu,lambda",0.1
problem_r1_200,EC,1518.0956268778987,9.193353176116943,50,200,100,mu+lambda,0.1
problem_r1_200,EC,1280.7457501012698,8.622575759887695,50,200,100,"mu,lambda",0.1
problem_r1_200,EC,1495.6633033644246,13.465120077133179,50,300,100,mu+lambda,0.1
problem_r1_200,EC,1515.7355598796646,14.207520008087158,50,300,100,"mu,lambda",0.1
problem_r1_200,EC,1432.4725402299764,4.639200925827026,100,100,100,mu+lambda,0.1
problem_r1_200,EC,1478.7350184281793,4.890858888626099,100,100,100,"mu,lambda",0.1
problem_r1_200,EC,1459.2059640826437,9.345406293869019,100,200,100,mu+lambda,0.1
problem_r1_200,EC,1467.7472806848662,9.625679016113281,100,200,100,"mu,lambda",0.1
problem_r1_200,EC,1569.54965217852,13.972620010375977,100,300,100,mu+lambda,0.1
problem_r1_200,EC,1475.178450782797,14.703856945037842,100,300,100,"mu,lambda",0.1
problem_r1_200,EC,1575.6675654343592,5.8942179679870605,150,100,100,mu+lambda,0.1
problem_r1_200,EC,1428.930484234785,4.792973756790161,150,100,100,"mu,lambda",0.1
problem_r1_200,EC,1419.377125894857,9.546200037002563,150,200,100,mu+lambda,0.1
problem_r1_200,EC,1606.6974469417476,10.35652208328247,150,200,100,"mu,lambda",0.1
problem_r1_200,EC,1412.4575518866668,14.04911494255066,150,300,100,mu+lambda,0.1
problem_r1_200,EC,1430.3941004688575,14.168022871017456,150,300,100,"mu,lambda",0.1
problem_r1_200,EC,1600.0765370646238,4.407042980194092,50,100,100,mu+lambda,0.2
problem_r1_200,EC,1455.5283970081548,4.913419961929321,50,100,100,"mu,lambda",0.2
problem_r1_200,EC,1492.824525666069,8.78145694732666,50,200,100,mu+lambda,0.2
problem_r1_200,EC,1389.3979795688635,8.264121055603027,50,200,100,"mu,lambda",0.2
problem_r1_200,EC,1540.6356855172592,13.80533504486084,50,300,100,mu+lambda,0.2
problem_r1_200,EC,1524.833172919671,12.89132809638977,50,300,100,"mu,lambda",0.2
problem_r1_200,EC,1612.7383571955038,5.049278020858765,100,100,100,mu+lambda,0.2
problem_r1_200,EC,1360.3841690353736,4.511646032333374,100,100,100,"mu,lambda",0.2
problem_r1_200,EC,1474.7292239467047,9.057013034820557,100,200,100,mu+lambda,0.2
problem_r1_200,EC,1471.5775578832706,9.415940046310425,100,200,100,"mu,lambda",0.2
problem_r1_200,EC,1315.3901651000388,12.407011270523071,100,300,100,mu+lambda,0.2
problem_r1_200,EC,1476.3767735135705,13.774186134338379,100,300,100,"mu,lambda",0.2
problem_r1_200,EC,1512.5206191056798,5.339157819747925,150,100,100,mu+lambda,0.2
problem_r1_200,EC,1315.5933075676708,5.053143262863159,150,100,100,"mu,lambda",0.2
problem_r1_200,EC,1465.1397801069786,10.191354036331177,150,200,100,mu+lambda,0.2
problem_r1_200,EC,1612.5975639684018,9.988429069519043,150,200,100,"mu,lambda",0.2
problem_r1_200,EC,1502.0475309389428,14.381809949874878,150,300,100,mu+lambda,0.2
problem_r1_200,EC,1408.1068234992167,14.088793992996216,150,300,100,"mu,lambda",0.2
problem_r1_200,EC,1516.0689203959053,4.45975923538208,50,100,100,mu+lambda,0.3
problem_r1_200,EC,1661.5814713083607,4.467906951904297,50,100,100,"mu,lambda",0.3
problem_r1_200,EC,1510.912947840205,9.768537044525146,50,200,100,mu+lambda,0.3
problem_r1_200,EC,1516.2492476807508,9.052536010742188,50,200,100,"mu,lambda",0.3
problem_r1_200,EC,1487.0151839475368,13.489719152450562,50,300,100,mu+lambda,0.3
problem_r1_200,EC,1419.497165586143,13.021305084228516,50,300,100,"mu,lambda",0.3
problem_r1_200,EC,1612.5189400176273,5.258252859115601,100,100,100,mu+lambda,0.3
problem_r1_200,EC,1599.1287185687838,5.138477087020874,100,100,100,"mu,lambda",0.3
problem_r1_200,EC,1639.5485107969612,8.915481090545654,100,200,100,mu+lambda,0.3
problem_r1_200,EC,1530.609682111046,9.948827743530273,100,200,100,"mu,lambda",0.3
problem_r1_200,EC,1508.3338881478644,12.619165897369385,100,300,100,mu+lambda,0.3
problem_r1_200,EC,1482.612554582927,12.307737112045288,100,300,100,"mu,lambda",0.3
problem_r1_200,EC,1477.6075088567388,4.943950891494751,150,100,100,mu+lambda,0.3
problem_r1_200,EC,1639.6155317891125,5.065436124801636,150,100,100,"mu,lambda",0.3
problem_r1_200,EC,1386.8150525447766,8.273421049118042,150,200,100,mu+lambda,0.3
problem_r1_200,EC,1314.7383767744077,8.19428300857544,150,200,100,"mu,lambda",0.3
problem_r1_200,EC,1324.997785665889,10.52913784980774,150,300,100,mu+lambda,0.3
problem_r1_200,EC,1523.0158859499188,9.685569047927856,150,300,100,"mu,lambda",0.3
