problem,solver,best_fitness,execution_time,population_size,offspring_size,generations,strategy,mutation_rate
problem_r1_100,EC,995.6391374436156,1.5583701133728027,50,100,100,mu+lambda,0.1
problem_r1_100,EC,856.8180656912514,1.4932780265808105,50,100,100,"mu,lambda",0.1
problem_r1_100,EC,941.7993912747928,3.824740171432495,50,200,100,mu+lambda,0.1
problem_r1_100,EC,863.2296035261353,3.886781930923462,50,200,100,"mu,lambda",0.1
problem_r1_100,EC,928.1103744276023,5.837614059448242,50,300,100,mu+lambda,0.1
problem_r1_100,EC,898.485032864514,6.343216896057129,50,300,100,"mu,lambda",0.1
problem_r1_100,EC,922.4180411890726,2.084871768951416,100,100,100,mu+lambda,0.1
problem_r1_100,EC,954.7542387935476,1.9505207538604736,100,100,100,"mu,lambda",0.1
problem_r1_100,EC,883.0777627117043,3.9065027236938477,100,200,100,mu+lambda,0.1
problem_r1_100,EC,860.6934109737964,4.311661958694458,100,200,100,"mu,lambda",0.1
problem_r1_100,EC,810.0053651238592,6.601593732833862,100,300,100,mu+lambda,0.1
problem_r1_100,EC,860.5377501250873,6.537693977355957,100,300,100,"mu,lambda",0.1
problem_r1_100,EC,939.076333241842,2.5439367294311523,150,100,100,mu+lambda,0.1
problem_r1_100,EC,988.5947914427328,2.5734570026397705,150,100,100,"mu,lambda",0.1
problem_r1_100,EC,880.0893965642101,5.101946830749512,150,200,100,mu+lambda,0.1
problem_r1_100,EC,927.0801622142413,4.283886909484863,150,200,100,"mu,lambda",0.1
problem_r1_100,EC,877.9669275935341,5.865797281265259,150,300,100,mu+lambda,0.1
problem_r1_100,EC,819.2563840770113,5.788611173629761,150,300,100,"mu,lambda",0.1
problem_r1_100,EC,961.5939179075117,2.161957025527954,50,100,100,mu+lambda,0.2
problem_r1_100,EC,886.8566586839664,2.140720844268799,50,100,100,"mu,lambda",0.2
problem_r1_100,EC,860.4936911133651,3.4878547191619873,50,200,100,mu+lambda,0.2
problem_r1_100,EC,802.6869031668848,3.2160837650299072,50,200,100,"mu,lambda",0.2
problem_r1_100,EC,890.7088215613071,4.706283092498779,50,300,100,mu+lambda,0.2
problem_r1_100,EC,863.4176528205707,4.382580041885376,50,300,100,"mu,lambda",0.2
problem_r1_100,EC,973.3909742866986,1.9209580421447754,100,100,100,mu+lambda,0.2
problem_r1_100,EC,905.6462933544599,1.7245149612426758,100,100,100,"mu,lambda",0.2
problem_r1_100,EC,899.3944951223712,3.594135046005249,100,200,100,mu+lambda,0.2
problem_r1_100,EC,901.1178687816904,3.6721537113189697,100,200,100,"mu,lambda",0.2
problem_r1_100,EC,883.8615742782869,5.141746997833252,100,300,100,mu+lambda,0.2
problem_r1_100,EC,929.57287112648,5.2679829597473145,100,300,100,"mu,lambda",0.2
problem_r1_100,EC,872.5672688908403,1.9280600547790527,150,100,100,mu+lambda,0.2
problem_r1_100,EC,872.8102793417451,1.9539930820465088,150,100,100,"mu,lambda",0.2
problem_r1_100,EC,876.3516795653258,3.810051202774048,150,200,100,mu+lambda,0.2
problem_r1_100,EC,897.4193199990659,3.9805848598480225,150,200,100,"mu,lambda",0.2
problem_r1_100,EC,858.8523393638491,5.318264722824097,150,300,100,mu+lambda,0.2
problem_r1_100,EC,837.8521564559626,5.831724166870117,150,300,100,"mu,lambda",0.2
problem_r1_100,EC,948.2755057994428,1.5437781810760498,50,100,100,mu+lambda,0.3
problem_r1_100,EC,904.83264449637,1.9485998153686523,50,100,100,"mu,lambda",0.3
problem_r1_100,EC,851.1974592883226,3.0023961067199707,50,200,100,mu+lambda,0.3
problem_r1_100,EC,875.3496970005885,3.234545946121216,50,200,100,"mu,lambda",0.3
problem_r1_100,EC,864.3791926293588,4.8712849617004395,50,300,100,mu+lambda,0.3
problem_r1_100,EC,905.2802187681356,4.9593589305877686,50,300,100,"mu,lambda",0.3
problem_r1_100,EC,924.9046732278797,1.846893072128296,100,100,100,mu+lambda,0.3
problem_r1_100,EC,979.7237690213932,1.8994169235229492,100,100,100,"mu,lambda",0.3
problem_r1_100,EC,862.8762148806323,3.5105998516082764,100,200,100,mu+lambda,0.3
problem_r1_100,EC,879.9315260208576,3.501164197921753,100,200,100,"mu,lambda",0.3
problem_r1_100,EC,853.8581803205931,5.046169996261597,100,300,100,mu+lambda,0.3
problem_r1_100,EC,883.9568950510863,4.719463109970093,100,300,100,"mu,lambda",0.3
problem_r1_100,EC,864.2273930278585,1.7595479488372803,150,100,100,mu+lambda,0.3
problem_r1_100,EC,913.2203982981658,1.8322720527648926,150,100,100,"mu,lambda",0.3
problem_r1_100,EC,908.4013414666514,3.4761600494384766,150,200,100,mu+lambda,0.3
problem_r1_100,EC,916.3894531896912,3.2649269104003906,150,200,100,"mu,lambda",0.3
problem_r1_100,EC,854.9114167074538,3.960301160812378,150,300,100,mu+lambda,0.3
problem_r1_100,EC,911.5110543336749,3.962731122970581,150,300,100,"mu,lambda",0.3
